community	replicate	dilution_factor	wavelength	absorbance
11100011	R1	0.25	775	0.6548
11100011	R1	0.25	780	0.6505
11100100	R1	0.0025	380	2.6872
11100100	R1	0.0025	385	2.6297
11100100	R1	0.0025	390	2.5697
11100100	R1	0.0025	395	2.5173
11100100	R1	0.0025	400	2.4657
11100100	R1	0.0025	405	2.4145
11100100	R1	0.0025	410	2.3494
11100100	R1	0.0025	415	2.2562
11100100	R1	0.0025	420	2.1509
11100100	R1	0.0025	425	2.0561
11100100	R1	0.0025	430	1.9535
11100100	R1	0.0025	435	1.8462
11100100	R1	0.0025	440	1.7517
11100100	R1	0.0025	445	1.6532
11100100	R1	0.0025	450	1.5644
11100100	R1	0.0025	455	1.4985
11100100	R1	0.0025	460	1.448
11100100	R1	0.0025	465	1.4063
11100100	R1	0.0025	470	1.3739
11100100	R1	0.0025	475	1.3519
11100100	R1	0.0025	480	1.3327
11100100	R1	0.0025	485	1.3119
11100100	R1	0.0025	490	1.2953
11100100	R1	0.0025	495	1.2796
11100100	R1	0.0025	500	1.2657
11100100	R1	0.0025	505	1.2536
11100100	R1	0.0025	510	1.2443
11100100	R1	0.0025	515	1.2351
11100100	R1	0.0025	520	1.2268
11100100	R1	0.0025	525	1.2198
11100100	R1	0.0025	530	1.2104
11100100	R1	0.0025	535	1.203
11100100	R1	0.0025	540	1.1965
11100100	R1	0.0025	545	1.1879
11100100	R1	0.0025	550	1.1842
11100100	R1	0.0025	555	1.1772
11100100	R1	0.0025	560	1.1686
11100100	R1	0.0025	565	1.1591
11100100	R1	0.0025	570	1.1508
11100100	R1	0.0025	575	1.1423
11100100	R1	0.0025	580	1.1355
11100100	R1	0.0025	585	1.13
11100100	R1	0.0025	590	1.1233
11100100	R1	0.0025	595	1.1181
11100100	R1	0.0025	600	1.111
11100100	R1	0.0025	605	1.1042
11100100	R1	0.0025	610	1.0977
11100100	R1	0.0025	615	1.0935
11100100	R1	0.0025	620	1.0887
11100100	R1	0.0025	625	1.083
11100100	R1	0.0025	630	1.077
11100100	R1	0.0025	635	1.0711
11100100	R1	0.0025	640	1.0662
11100100	R1	0.0025	645	1.0612
11100100	R1	0.0025	650	1.0545
11100100	R1	0.0025	655	1.0487
11100100	R1	0.0025	660	1.0442
11100100	R1	0.0025	665	1.0383
11100100	R1	0.0025	670	1.0334
11100100	R1	0.0025	675	1.0273
11100100	R1	0.0025	680	1.0231
11100100	R1	0.0025	685	1.0176
11100100	R1	0.0025	690	1.0112
11100100	R1	0.0025	695	1.0057
11100100	R1	0.0025	700	0.9995
11100100	R1	0.0025	705	0.9954
11100100	R1	0.0025	710	0.9909
11100100	R1	0.0025	715	0.9861
11100100	R1	0.0025	720	0.9786
11100100	R1	0.0025	725	0.972
11100100	R1	0.0025	730	0.9664
11100100	R1	0.0025	735	0.9611
11100100	R1	0.0025	740	0.9575
11100100	R1	0.0025	745	0.9508
11100100	R1	0.0025	750	0.9471
11100100	R1	0.0025	755	0.942
11100100	R1	0.0025	760	0.9363
11100100	R1	0.0025	765	0.9301
11100100	R1	0.0025	770	0.9252
11100100	R1	0.0025	775	0.9193
11100100	R1	0.0025	780	0.9161
11100100	R1	0.025	380	2.5577
11100100	R1	0.025	385	2.4954
11100100	R1	0.025	390	2.4452
11100100	R1	0.025	395	2.396
11100100	R1	0.025	400	2.3489
11100100	R1	0.025	405	2.2989
11100100	R1	0.025	410	2.2136
11100100	R1	0.025	415	2.0975
11100100	R1	0.025	420	1.9708
11100100	R1	0.025	425	1.8569
11100100	R1	0.025	430	1.7439
11100100	R1	0.025	435	1.6384
11100100	R1	0.025	440	1.5428
11100100	R1	0.025	445	1.4522
11100100	R1	0.025	450	1.3708
11100100	R1	0.025	455	1.3083
11100100	R1	0.025	460	1.2605
11100100	R1	0.025	465	1.2217
11100100	R1	0.025	470	1.1919
11100100	R1	0.025	475	1.1693
11100100	R1	0.025	480	1.149
11100100	R1	0.025	485	1.1298
11100100	R1	0.025	490	1.1113
11100100	R1	0.025	495	1.0962
11100100	R1	0.025	500	1.0817
11100100	R1	0.025	505	1.0678
11100100	R1	0.025	510	1.0567
11100100	R1	0.025	515	1.0461
11100100	R1	0.025	520	1.0374
11100100	R1	0.025	525	1.0282
11100100	R1	0.025	530	1.0194
11100100	R1	0.025	535	1.01
11100100	R1	0.025	540	1
11100100	R1	0.025	545	0.992
11100100	R1	0.025	550	0.9862
11100100	R1	0.025	555	0.9782
11100100	R1	0.025	560	0.9686
11100100	R1	0.025	565	0.9583
11100100	R1	0.025	570	0.9486
11100100	R1	0.025	575	0.9408
11100100	R1	0.025	580	0.9333
11100100	R1	0.025	585	0.9266
11100100	R1	0.025	590	0.9191
11100100	R1	0.025	595	0.911
11100100	R1	0.025	600	0.9044
11100100	R1	0.025	605	0.897
11100100	R1	0.025	610	0.8892
11100100	R1	0.025	615	0.8835
11100100	R1	0.025	620	0.876
11100100	R1	0.025	625	0.8697
11100100	R1	0.025	630	0.8629
11100100	R1	0.025	635	0.8563
11100100	R1	0.025	640	0.8506
11100100	R1	0.025	645	0.8432
11100100	R1	0.025	650	0.8369
11100100	R1	0.025	655	0.8308
11100100	R1	0.025	660	0.824
11100100	R1	0.025	665	0.8179
11100100	R1	0.025	670	0.8112
11100100	R1	0.025	675	0.8045
11100100	R1	0.025	680	0.7986
11100100	R1	0.025	685	0.7923
11100100	R1	0.025	690	0.7854
11100100	R1	0.025	695	0.7787
11100100	R1	0.025	700	0.7717
11100100	R1	0.025	705	0.7663
11100100	R1	0.025	710	0.7612
11100100	R1	0.025	715	0.7547
11100100	R1	0.025	720	0.7477
11100100	R1	0.025	725	0.7409
11100100	R1	0.025	730	0.7344
11100100	R1	0.025	735	0.7289
11100100	R1	0.025	740	0.725
11100100	R1	0.025	745	0.717
11100100	R1	0.025	750	0.7113
11100100	R1	0.025	755	0.7045
11100100	R1	0.025	760	0.6983
11100100	R1	0.025	765	0.6919
11100100	R1	0.025	770	0.6863
11100100	R1	0.025	775	0.6798
11100100	R1	0.025	780	0.675
11100100	R1	0.25	380	2.4928
11100100	R1	0.25	385	2.4404
11100100	R1	0.25	390	2.3917
11100100	R1	0.25	395	2.3498
11100100	R1	0.25	400	2.3156
11100100	R1	0.25	405	2.2681
11100100	R1	0.25	410	2.1946
11100100	R1	0.25	415	2.0905
11100100	R1	0.25	420	1.9751
11100100	R1	0.25	425	1.8681
11100100	R1	0.25	430	1.7549
11100100	R1	0.25	435	1.6357
11100100	R1	0.25	440	1.5223
11100100	R1	0.25	445	1.4026
11100100	R1	0.25	450	1.2941
11100100	R1	0.25	455	1.2128
11100100	R1	0.25	460	1.1511
11100100	R1	0.25	465	1.1012
11100100	R1	0.25	470	1.0641
11100100	R1	0.25	475	1.0373
11100100	R1	0.25	480	1.0131
11100100	R1	0.25	485	0.9918
11100100	R1	0.25	490	0.9707
11100100	R1	0.25	495	0.9531
11100100	R1	0.25	500	0.9367
11100100	R1	0.25	505	0.9212
11100100	R1	0.25	510	0.9076
11100100	R1	0.25	515	0.8954
11100100	R1	0.25	520	0.8857
11100100	R1	0.25	525	0.8733
11100100	R1	0.25	530	0.865
11100100	R1	0.25	535	0.8539
11100100	R1	0.25	540	0.8416
11100100	R1	0.25	545	0.8328
11100100	R1	0.25	550	0.826
11100100	R1	0.25	555	0.8157
11100100	R1	0.25	560	0.8042
11100100	R1	0.25	565	0.7933
11100100	R1	0.25	570	0.7835
11100100	R1	0.25	575	0.7748
11100100	R1	0.25	580	0.7657
11100100	R1	0.25	585	0.7575
11100100	R1	0.25	590	0.7489
11100100	R1	0.25	595	0.74
11100100	R1	0.25	600	0.7319
11100100	R1	0.25	605	0.7239
11100100	R1	0.25	610	0.7164
11100100	R1	0.25	615	0.7085
11100100	R1	0.25	620	0.7015
11100100	R1	0.25	625	0.6939
11100100	R1	0.25	630	0.6878
11100100	R1	0.25	635	0.6796
11100100	R1	0.25	640	0.6733
11100100	R1	0.25	645	0.666
11100100	R1	0.25	650	0.6592
11100100	R1	0.25	655	0.6517
11100100	R1	0.25	660	0.645
11100100	R1	0.25	665	0.6379
11100100	R1	0.25	670	0.6303
11100100	R1	0.25	675	0.6247
11100100	R1	0.25	680	0.6194
11100100	R1	0.25	685	0.6125
11100100	R1	0.25	690	0.6046
11100100	R1	0.25	695	0.5984
11100100	R1	0.25	700	0.5919
11100100	R1	0.25	705	0.5847
11100100	R1	0.25	710	0.5792
11100100	R1	0.25	715	0.5736
11100100	R1	0.25	720	0.5675
11100100	R1	0.25	725	0.5613
11100100	R1	0.25	730	0.5556
11100100	R1	0.25	735	0.5516
11100100	R1	0.25	740	0.5445
11100100	R1	0.25	745	0.5391
11100100	R1	0.25	750	0.533
11100100	R1	0.25	755	0.527
11100100	R1	0.25	760	0.5218
11100100	R1	0.25	765	0.5174
11100100	R1	0.25	770	0.5125
11100100	R1	0.25	775	0.506
11100100	R1	0.25	780	0.5023
11100101	R1	0.0025	380	2.6296
11100101	R1	0.0025	385	2.5728
11100101	R1	0.0025	390	2.5264
11100101	R1	0.0025	395	2.481
11100101	R1	0.0025	400	2.4472
11100101	R1	0.0025	405	2.4005
11100101	R1	0.0025	410	2.3584
11100101	R1	0.0025	415	2.2932
11100101	R1	0.0025	420	2.2208
11100101	R1	0.0025	425	2.1427
11100101	R1	0.0025	430	2.0541
11100101	R1	0.0025	435	1.9626
11100101	R1	0.0025	440	1.8895
11100101	R1	0.0025	445	1.8187
11100101	R1	0.0025	450	1.7582
11100101	R1	0.0025	455	1.7123
11100101	R1	0.0025	460	1.6771
11100101	R1	0.0025	465	1.6458
11100101	R1	0.0025	470	1.6207
11100101	R1	0.0025	475	1.6023
11100101	R1	0.0025	480	1.5833
11100101	R1	0.0025	485	1.5663
11100101	R1	0.0025	490	1.5494
11100101	R1	0.0025	495	1.5347
11100101	R1	0.0025	500	1.5218
11100101	R1	0.0025	505	1.5095
11100101	R1	0.0025	510	1.5002
11100101	R1	0.0025	515	1.4905
11100101	R1	0.0025	520	1.4846
11100101	R1	0.0025	525	1.4757
11100101	R1	0.0025	530	1.468
11100101	R1	0.0025	535	1.458
11100101	R1	0.0025	540	1.448
11100101	R1	0.0025	545	1.4427
11100101	R1	0.0025	550	1.4399
11100101	R1	0.0025	555	1.4318
11100101	R1	0.0025	560	1.4213
11100101	R1	0.0025	565	1.409
11100101	R1	0.0025	570	1.3987
11100101	R1	0.0025	575	1.3915
11100101	R1	0.0025	580	1.3821
11100101	R1	0.0025	585	1.3752
11100101	R1	0.0025	590	1.3676
11100101	R1	0.0025	595	1.361
11100101	R1	0.0025	600	1.3527
11100101	R1	0.0025	605	1.3467
11100101	R1	0.0025	610	1.3383
11100101	R1	0.0025	615	1.3322
11100101	R1	0.0025	620	1.3251
11100101	R1	0.0025	625	1.3181
11100101	R1	0.0025	630	1.3118
11100101	R1	0.0025	635	1.3042
11100101	R1	0.0025	640	1.297
11100101	R1	0.0025	645	1.2921
11100101	R1	0.0025	650	1.2829
11100101	R1	0.0025	655	1.2756
11100101	R1	0.0025	660	1.2704
11100101	R1	0.0025	665	1.2633
11100101	R1	0.0025	670	1.2557
11100101	R1	0.0025	675	1.2495
11100101	R1	0.0025	680	1.2436
11100101	R1	0.0025	685	1.2356
11100101	R1	0.0025	690	1.2286
11100101	R1	0.0025	695	1.2205
11100101	R1	0.0025	700	1.2149
11100101	R1	0.0025	705	1.2079
11100101	R1	0.0025	710	1.202
11100101	R1	0.0025	715	1.1945
11100101	R1	0.0025	720	1.1882
11100101	R1	0.0025	725	1.1796
11100101	R1	0.0025	730	1.1734
11100101	R1	0.0025	735	1.1679
11100101	R1	0.0025	740	1.1619
11100101	R1	0.0025	745	1.1547
11100101	R1	0.0025	750	1.1478
11100101	R1	0.0025	755	1.1424
11100101	R1	0.0025	760	1.1359
11100101	R1	0.0025	765	1.1285
11100101	R1	0.0025	770	1.1217
11100101	R1	0.0025	775	1.117
11100101	R1	0.0025	780	1.1094
11100101	R1	0.025	380	2.5351
11100101	R1	0.025	385	2.4674
11100101	R1	0.025	390	2.399
11100101	R1	0.025	395	2.3442
11100101	R1	0.025	400	2.2895
11100101	R1	0.025	405	2.2385
11100101	R1	0.025	410	2.1665
11100101	R1	0.025	415	2.08
11100101	R1	0.025	420	1.9828
11100101	R1	0.025	425	1.892
11100101	R1	0.025	430	1.7967
11100101	R1	0.025	435	1.7072
11100101	R1	0.025	440	1.6294
11100101	R1	0.025	445	1.5548
11100101	R1	0.025	450	1.4909
11100101	R1	0.025	455	1.4414
11100101	R1	0.025	460	1.4021
11100101	R1	0.025	465	1.3681
11100101	R1	0.025	470	1.3411
11100101	R1	0.025	475	1.3197
11100101	R1	0.025	480	1.299
11100101	R1	0.025	485	1.2808
11100101	R1	0.025	490	1.2613
11100101	R1	0.025	495	1.2451
11100101	R1	0.025	500	1.2308
11100101	R1	0.025	505	1.2156
11100101	R1	0.025	510	1.204
11100101	R1	0.025	515	1.1934
11100101	R1	0.025	520	1.1845
11100101	R1	0.025	525	1.1741
11100101	R1	0.025	530	1.1649
11100101	R1	0.025	535	1.1544
11100101	R1	0.025	540	1.1426
11100101	R1	0.025	545	1.1345
11100101	R1	0.025	550	1.1295
11100101	R1	0.025	555	1.1193
11100101	R1	0.025	560	1.1081
11100101	R1	0.025	565	1.0964
11100101	R1	0.025	570	1.0856
11100101	R1	0.025	575	1.0762
11100101	R1	0.025	580	1.068
11100101	R1	0.025	585	1.0585
11100101	R1	0.025	590	1.0499
11100101	R1	0.025	595	1.0404
11100101	R1	0.025	600	1.0323
11100101	R1	0.025	605	1.0242
11100101	R1	0.025	610	1.0159
11100101	R1	0.025	615	1.008
11100101	R1	0.025	620	1.0006
11100101	R1	0.025	625	0.9917
11100101	R1	0.025	630	0.9842
11100101	R1	0.025	635	0.976
11100101	R1	0.025	640	0.9683
11100101	R1	0.025	645	0.9613
11100101	R1	0.025	650	0.9532
11100101	R1	0.025	655	0.9447
11100101	R1	0.025	660	0.9381
11100101	R1	0.025	665	0.93
11100101	R1	0.025	670	0.9213
11100101	R1	0.025	675	0.9149
11100101	R1	0.025	680	0.9069
11100101	R1	0.025	685	0.8995
11100101	R1	0.025	690	0.892
11100101	R1	0.025	695	0.8832
11100101	R1	0.025	700	0.8753
11100101	R1	0.025	705	0.8676
11100101	R1	0.025	710	0.8617
11100101	R1	0.025	715	0.8541
11100101	R1	0.025	720	0.8465
11100101	R1	0.025	725	0.8384
11100101	R1	0.025	730	0.8315
11100101	R1	0.025	735	0.8247
11100101	R1	0.025	740	0.8171
11100101	R1	0.025	745	0.8095
11100101	R1	0.025	750	0.8029
11100101	R1	0.025	755	0.7957
11100101	R1	0.025	760	0.7894
11100101	R1	0.025	765	0.7809
11100101	R1	0.025	770	0.773
11100101	R1	0.025	775	0.7663
11100101	R1	0.025	780	0.7584
11100101	R1	0.25	380	2.6651
11100101	R1	0.25	385	2.6103
11100101	R1	0.25	390	2.556
11100101	R1	0.25	395	2.5094
11100101	R1	0.25	400	2.4648
11100101	R1	0.25	405	2.4286
11100101	R1	0.25	410	2.3833
11100101	R1	0.25	415	2.3259
11100101	R1	0.25	420	2.2511
11100101	R1	0.25	425	2.1786
11100101	R1	0.25	430	2.0939
11100101	R1	0.25	435	2.0038
11100101	R1	0.25	440	1.9284
11100101	R1	0.25	445	1.8543
11100101	R1	0.25	450	1.7896
11100101	R1	0.25	455	1.7386
11100101	R1	0.25	460	1.7002
11100101	R1	0.25	465	1.6657
11100101	R1	0.25	470	1.6383
11100101	R1	0.25	475	1.6175
11100101	R1	0.25	480	1.5968
11100101	R1	0.25	485	1.5778
11100101	R1	0.25	490	1.5597
11100101	R1	0.25	495	1.5435
11100101	R1	0.25	500	1.529
11100101	R1	0.25	505	1.5155
11100101	R1	0.25	510	1.5056
11100101	R1	0.25	515	1.4959
11100101	R1	0.25	520	1.4883
11100101	R1	0.25	525	1.4779
11100101	R1	0.25	530	1.4697
11100101	R1	0.25	535	1.4599
11100101	R1	0.25	540	1.4482
11100101	R1	0.25	545	1.4426
11100101	R1	0.25	550	1.4389
11100101	R1	0.25	555	1.4289
11100101	R1	0.25	560	1.4171
11100101	R1	0.25	565	1.406
11100101	R1	0.25	570	1.3951
11100101	R1	0.25	575	1.3857
11100101	R1	0.25	580	1.3777
11100101	R1	0.25	585	1.3698
11100101	R1	0.25	590	1.3608
11100101	R1	0.25	595	1.352
11100101	R1	0.25	600	1.3449
11100101	R1	0.25	605	1.3365
11100101	R1	0.25	610	1.3283
11100101	R1	0.25	615	1.3211
11100101	R1	0.25	620	1.3136
11100101	R1	0.25	625	1.3056
11100101	R1	0.25	630	1.2987
11100101	R1	0.25	635	1.2894
11100101	R1	0.25	640	1.2816
11100101	R1	0.25	645	1.2737
11100101	R1	0.25	650	1.2655
11100101	R1	0.25	655	1.2572
11100101	R1	0.25	660	1.2494
11100101	R1	0.25	665	1.2411
11100101	R1	0.25	670	1.2328
11100101	R1	0.25	675	1.2242
11100101	R1	0.25	680	1.2171
11100101	R1	0.25	685	1.2085
11100101	R1	0.25	690	1.1995
11100101	R1	0.25	695	1.1908
11100101	R1	0.25	700	1.1821
11100101	R1	0.25	705	1.1739
11100101	R1	0.25	710	1.1663
11100101	R1	0.25	715	1.1576
11100101	R1	0.25	720	1.1489
11100101	R1	0.25	725	1.1401
11100101	R1	0.25	730	1.131
11100101	R1	0.25	735	1.1245
11100101	R1	0.25	740	1.1162
11100101	R1	0.25	745	1.1079
11100101	R1	0.25	750	1.0995
11100101	R1	0.25	755	1.0908
11100101	R1	0.25	760	1.0802
11100101	R1	0.25	765	1.0743
11100101	R1	0.25	770	1.0644
11100101	R1	0.25	775	1.0567
11100101	R1	0.25	780	1.0501
11100110	R1	0.0025	380	2.6374
11100110	R1	0.0025	385	2.5999
11100110	R1	0.0025	390	2.5578
11100110	R1	0.0025	395	2.5191
11100110	R1	0.0025	400	2.4851
11100110	R1	0.0025	405	2.4509
11100110	R1	0.0025	410	2.3836
11100110	R1	0.0025	415	2.293
11100110	R1	0.0025	420	2.1747
11100110	R1	0.0025	425	2.0674
11100110	R1	0.0025	430	1.9517
11100110	R1	0.0025	435	1.8391
11100110	R1	0.0025	440	1.7443
11100110	R1	0.0025	445	1.6556
11100110	R1	0.0025	450	1.5785
11100110	R1	0.0025	455	1.5202
11100110	R1	0.0025	460	1.4749
11100110	R1	0.0025	465	1.4376
11100110	R1	0.0025	470	1.4082
11100110	R1	0.0025	475	1.3856
11100110	R1	0.0025	480	1.366
11100110	R1	0.0025	485	1.3465
11100110	R1	0.0025	490	1.3282
11100110	R1	0.0025	495	1.3129
11100110	R1	0.0025	500	1.2982
11100110	R1	0.0025	505	1.2851
11100110	R1	0.0025	510	1.2747
11100110	R1	0.0025	515	1.2653
11100110	R1	0.0025	520	1.2567
11100110	R1	0.0025	525	1.248
11100110	R1	0.0025	530	1.2398
11100110	R1	0.0025	535	1.2298
11100110	R1	0.0025	540	1.2202
11100110	R1	0.0025	545	1.2132
11100110	R1	0.0025	550	1.2091
11100110	R1	0.0025	555	1.2014
11100110	R1	0.0025	560	1.1908
11100110	R1	0.0025	565	1.1798
11100110	R1	0.0025	570	1.1702
11100110	R1	0.0025	575	1.1617
11100110	R1	0.0025	580	1.1537
11100110	R1	0.0025	585	1.1472
11100110	R1	0.0025	590	1.1379
11100110	R1	0.0025	595	1.1311
11100110	R1	0.0025	600	1.1237
11100110	R1	0.0025	605	1.1166
11100110	R1	0.0025	610	1.1084
11100110	R1	0.0025	615	1.1018
11100110	R1	0.0025	620	1.0948
11100110	R1	0.0025	625	1.0876
11100110	R1	0.0025	630	1.0811
11100110	R1	0.0025	635	1.0733
11100110	R1	0.0025	640	1.0664
11100110	R1	0.0025	645	1.0601
11100110	R1	0.0025	650	1.052
11100110	R1	0.0025	655	1.0446
11100110	R1	0.0025	660	1.0374
11100110	R1	0.0025	665	1.0317
11100110	R1	0.0025	670	1.0244
11100110	R1	0.0025	675	1.0171
11100110	R1	0.0025	680	1.0102
11100110	R1	0.0025	685	1.0036
11100110	R1	0.0025	690	0.9954
11100110	R1	0.0025	695	0.9881
11100110	R1	0.0025	700	0.981
11100110	R1	0.0025	705	0.9731
11100110	R1	0.0025	710	0.9671
11100110	R1	0.0025	715	0.9601
11100110	R1	0.0025	720	0.9541
11100110	R1	0.0025	725	0.9473
11100110	R1	0.0025	730	0.9396
11100110	R1	0.0025	735	0.9335
11100110	R1	0.0025	740	0.9264
11100110	R1	0.0025	745	0.9188
11100110	R1	0.0025	750	0.9131
11100110	R1	0.0025	755	0.9058
11100110	R1	0.0025	760	0.8993
11100110	R1	0.0025	765	0.8937
11100110	R1	0.0025	770	0.8863
11100110	R1	0.0025	775	0.8798
11100110	R1	0.0025	780	0.8737
11100110	R1	0.025	380	2.6489
11100110	R1	0.025	385	2.5861
11100110	R1	0.025	390	2.5089
11100110	R1	0.025	395	2.4541
11100110	R1	0.025	400	2.3944
11100110	R1	0.025	405	2.3376
11100110	R1	0.025	410	2.2613
11100110	R1	0.025	415	2.1675
11100110	R1	0.025	420	2.0663
11100110	R1	0.025	425	1.9753
11100110	R1	0.025	430	1.8761
11100110	R1	0.025	435	1.7776
11100110	R1	0.025	440	1.6889
11100110	R1	0.025	445	1.5988
11100110	R1	0.025	450	1.5205
11100110	R1	0.025	455	1.4595
11100110	R1	0.025	460	1.4136
11100110	R1	0.025	465	1.3742
11100110	R1	0.025	470	1.3442
11100110	R1	0.025	475	1.321
11100110	R1	0.025	480	1.3003
11100110	R1	0.025	485	1.2808
11100110	R1	0.025	490	1.2614
11100110	R1	0.025	495	1.2456
11100110	R1	0.025	500	1.2301
11100110	R1	0.025	505	1.2164
11100110	R1	0.025	510	1.2048
11100110	R1	0.025	515	1.1947
11100110	R1	0.025	520	1.1856
11100110	R1	0.025	525	1.1761
11100110	R1	0.025	530	1.1675
11100110	R1	0.025	535	1.1582
11100110	R1	0.025	540	1.1468
11100110	R1	0.025	545	1.1395
11100110	R1	0.025	550	1.1348
11100110	R1	0.025	555	1.126
11100110	R1	0.025	560	1.1154
11100110	R1	0.025	565	1.1048
11100110	R1	0.025	570	1.095
11100110	R1	0.025	575	1.0866
11100110	R1	0.025	580	1.0786
11100110	R1	0.025	585	1.0716
11100110	R1	0.025	590	1.0638
11100110	R1	0.025	595	1.0549
11100110	R1	0.025	600	1.0476
11100110	R1	0.025	605	1.0405
11100110	R1	0.025	610	1.0332
11100110	R1	0.025	615	1.0257
11100110	R1	0.025	620	1.0186
11100110	R1	0.025	625	1.0109
11100110	R1	0.025	630	1.0044
11100110	R1	0.025	635	0.997
11100110	R1	0.025	640	0.9906
11100110	R1	0.025	645	0.9837
11100110	R1	0.025	650	0.9765
11100110	R1	0.025	655	0.9682
11100110	R1	0.025	660	0.9627
11100110	R1	0.025	665	0.9549
11100110	R1	0.025	670	0.9484
11100110	R1	0.025	675	0.9416
11100110	R1	0.025	680	0.9338
11100110	R1	0.025	685	0.9273
11100110	R1	0.025	690	0.9189
11100110	R1	0.025	695	0.9121
11100110	R1	0.025	700	0.9045
11100110	R1	0.025	705	0.8988
11100110	R1	0.025	710	0.8921
11100110	R1	0.025	715	0.8851
11100110	R1	0.025	720	0.8779
11100110	R1	0.025	725	0.8706
11100110	R1	0.025	730	0.8637
11100110	R1	0.025	735	0.8574
11100110	R1	0.025	740	0.8505
11100110	R1	0.025	745	0.8434
11100110	R1	0.025	750	0.8386
11100110	R1	0.025	755	0.8299
11100110	R1	0.025	760	0.8234
11100110	R1	0.025	765	0.8169
11100110	R1	0.025	770	0.8096
11100110	R1	0.025	775	0.8029
11100110	R1	0.025	780	0.7971
11100110	R1	0.25	380	2.6007
11100110	R1	0.25	385	2.5462
11100110	R1	0.25	390	2.4891
11100110	R1	0.25	395	2.4423
11100110	R1	0.25	400	2.3985
11100110	R1	0.25	405	2.3442
11100110	R1	0.25	410	2.2633
11100110	R1	0.25	415	2.1445
11100110	R1	0.25	420	2.0162
11100110	R1	0.25	425	1.9032
11100110	R1	0.25	430	1.7859
11100110	R1	0.25	435	1.6791
11100110	R1	0.25	440	1.5886
11100110	R1	0.25	445	1.5019
11100110	R1	0.25	450	1.4273
11100110	R1	0.25	455	1.3715
11100110	R1	0.25	460	1.3282
11100110	R1	0.25	465	1.2919
11100110	R1	0.25	470	1.2637
11100110	R1	0.25	475	1.2421
11100110	R1	0.25	480	1.2221
11100110	R1	0.25	485	1.2036
11100110	R1	0.25	490	1.1855
11100110	R1	0.25	495	1.1698
11100110	R1	0.25	500	1.1549
11100110	R1	0.25	505	1.1414
11100110	R1	0.25	510	1.1314
11100110	R1	0.25	515	1.1212
11100110	R1	0.25	520	1.1129
11100110	R1	0.25	525	1.1032
11100110	R1	0.25	530	1.095
11100110	R1	0.25	535	1.085
11100110	R1	0.25	540	1.0751
11100110	R1	0.25	545	1.0679
11100110	R1	0.25	550	1.0628
11100110	R1	0.25	555	1.0538
11100110	R1	0.25	560	1.0432
11100110	R1	0.25	565	1.0332
11100110	R1	0.25	570	1.0233
11100110	R1	0.25	575	1.0154
11100110	R1	0.25	580	1.0079
11100110	R1	0.25	585	0.9995
11100110	R1	0.25	590	0.992
11100110	R1	0.25	595	0.9838
11100110	R1	0.25	600	0.9762
11100110	R1	0.25	605	0.9685
11100110	R1	0.25	610	0.9603
11100110	R1	0.25	615	0.9539
11100110	R1	0.25	620	0.947
11100110	R1	0.25	625	0.9388
11100110	R1	0.25	630	0.9328
11100110	R1	0.25	635	0.9248
11100110	R1	0.25	640	0.9185
11100110	R1	0.25	645	0.9108
11100110	R1	0.25	650	0.9032
11100110	R1	0.25	655	0.8959
11100110	R1	0.25	660	0.8889
11100110	R1	0.25	665	0.8817
11100110	R1	0.25	670	0.8748
11100110	R1	0.25	675	0.8675
11100110	R1	0.25	680	0.8609
11100110	R1	0.25	685	0.854
11100110	R1	0.25	690	0.8464
11100110	R1	0.25	695	0.8387
11100110	R1	0.25	700	0.8318
11100110	R1	0.25	705	0.8245
11100110	R1	0.25	710	0.8182
11100110	R1	0.25	715	0.8115
11100110	R1	0.25	720	0.804
11100110	R1	0.25	725	0.7965
11100110	R1	0.25	730	0.7904
11100110	R1	0.25	735	0.7847
11100110	R1	0.25	740	0.7775
11100110	R1	0.25	745	0.7706
11100110	R1	0.25	750	0.7648
11100110	R1	0.25	755	0.758
11100110	R1	0.25	760	0.7513
11100110	R1	0.25	765	0.745
11100110	R1	0.25	770	0.738
11100110	R1	0.25	775	0.7314
11100110	R1	0.25	780	0.726
11100111	R1	0.0025	380	2.5944
11100111	R1	0.0025	385	2.509
11100111	R1	0.0025	390	2.4376
11100111	R1	0.0025	395	2.3675
11100111	R1	0.0025	400	2.3075
11100111	R1	0.0025	405	2.2562
11100111	R1	0.0025	410	2.1898
11100111	R1	0.0025	415	2.1083
11100111	R1	0.0025	420	2.0253
11100111	R1	0.0025	425	1.9535
11100111	R1	0.0025	430	1.8741
11100111	R1	0.0025	435	1.7944
11100111	R1	0.0025	440	1.7243
11100111	R1	0.0025	445	1.6552
11100111	R1	0.0025	450	1.5939
11100111	R1	0.0025	455	1.5467
11100111	R1	0.0025	460	1.5128
11100111	R1	0.0025	465	1.4833
11100111	R1	0.0025	470	1.4604
11100111	R1	0.0025	475	1.4434
11100111	R1	0.0025	480	1.4269
11100111	R1	0.0025	485	1.415
11100111	R1	0.0025	490	1.3993
11100111	R1	0.0025	495	1.3881
11100111	R1	0.0025	500	1.3774
11100111	R1	0.0025	505	1.3677
11100111	R1	0.0025	510	1.3601
11100111	R1	0.0025	515	1.3547
11100111	R1	0.0025	520	1.351
11100111	R1	0.0025	525	1.3436
11100111	R1	0.0025	530	1.3431
11100111	R1	0.0025	535	1.3355
11100111	R1	0.0025	540	1.327
11100111	R1	0.0025	545	1.3266
